"Row.names"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2_repeat.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_2.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_1.mzML.dia"	"G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_2.mzML.dia"	"Protein.Group"	"Protein.Ids"	"Protein.Names"	"Genes"	"First.Protein.Description"
"NHERF1_HUMAN"	12473019.6688807	11825541.1793696	9284101.23193027	8914372.41378902	7447442.37696987	7394407.54574623	8702645.46680021	8518743.045011	8675034.39696952	8374328.22881673	5586813.63941945	5406701.71104435	5757882.36419504	5504789.24126244	5774275.94626119	5377608.1123946	10928196.6657074	10529259.9586261	9753831.21746643	9509689.01996053	8030185.48965352	7956493.96858097	7873643.82145399	5066730.82323154	5096528.73728005	4769988.05577685	4805946.16713574	4874639.25745628	4294530.26596124	4262801.4843384	5545631.22214765	5277895.95318263	5420285.28546109	4856933.91128754	3796014.13737464	3844965.98377803	"O14745"	"O14745"	"NHRF1_HUMAN"	"NHERF1_HUMAN"	"Na(+)/H(+) exchange regulatory cofactor NHE-RF1"
"NHERF2_HUMAN"	3512954.83304183	3308207.36949215	2494373.69853044	2417803.64662207	2398197.36077473	2315697.94420942	2675576.83711148	2672051.78034785	2182158.27282517	2145451.71646389	1742745.64948929	1663735.06125896	1516033.73498863	1463416.35921102	1508546.48409843	1313324.02069445	3363756.41406449	3005674.89699804	2356092.13383047	2294952.39441335	2574921.4089279	2403919.23842396	2264597.1531875	1287926.21784255	1343796.56072256	1149077.84882649	1268562.67305993	1295691.24121439	1826525.94046918	1762920.49507809	1591211.58367388	1489374.52684579	1408084.24946819	1486892.35955306	1106746.59098276	1049923.93899513	"Q15599"	"Q15599;H3BN50;H3BQS0;H3BUQ9;Q9JHL1;A0A0R4IZX2;Q6NS54;A0A0R4J006;A0A3Q4EBU8;A0A3Q4EHM9"	"NHRF2_HUMAN"	"NHERF2_HUMAN"	"Na(+)/H(+) exchange regulatory cofactor NHE-RF2"
"NHLRC2_HUMAN"	4807157.44610562	4584006.54197063	3679566.35965518	3553244.01017693	2975097.07314106	3048851.06408912	3399876.75806632	3456747.98226675	4187765.36655323	4110350.90105933	3501162.52469875	3426282.00089161	3731246.38676981	3524202.74951625	3530432.90918323	3435282.89570874	4217407.28261728	4161124.62125242	3796602.55615439	3709035.46584012	3230030.6084809	3214670.82865714	3534393.61829498	3262487.36047443	3768256.59985817	3617942.03395283	3810823.26087495	3720415.86216363	3334387.26610506	3304378.92730581	4039435.77512576	3887656.4250541	4171413.1517605	4084339.71668512	3088933.15480108	3137290.41056484	"Q8NBF2"	"Q8NBF2"	"NHLC2_HUMAN"	"NHLRC2_HUMAN"	"NHL repeat-containing protein 2"
"NHLRC3_HUMAN"	NA	NA	1063160	1102300	NA	710641	752320	731734	1560230	1405750	1132250	1112630	887094	872342.000000001	817939	770466	1053320	1206100	1143000	1100780	NA	NA	NA	830352	866139	971989	894333.999999999	852559.999999999	902811	1000200	1143730	1092900	994937	879221	NA	529089	NA	NA	NA	NA	NA
"NHP2_HUMAN"	9652035.07092973	9047148.67535269	8359555.61856585	8085048.39647856	6844525.72088214	6862531.52220928	7433630.67596141	7506791.25217147	8806151.67912258	9029505.06740747	6164516.77317896	6130380.43993774	6259405.51916495	5843948.81650862	5956519.61461618	6201248.50737786	9456502.27475805	9053552.02821193	7173896.71725835	6880291.13540788	6978631.28420604	6411216.12022852	7322847.82382997	5555386.38134416	7406802.85691234	7588158.33049217	7046520.88649296	6809928.9851064	5258739.04139957	4968513.16130463	6776283.44200642	6728604.0480985	5854440.02475768	5567852.205575	4998751.70092065	4946245.9432081	"Q9NX24"	"Q9NX24;D6RC52;D6RCB9;J3QSY4"	"NHP2_HUMAN"	"NHP2_HUMAN"	"H/ACA ribonucleoprotein complex subunit 2"
"NHSL1_HUMAN"	147309	130152	70125.5999999999	68059.7	76912.8	80708	115193	100363	NA	116375	57817.8	78483.0000000001	25977.9	NA	29031.5	21287.6	NA	NA	59315.2	44193	63372.6	40871.3	57709.3	NA	109165	131842	80297.1999999999	81414.7999999999	41607.2	24973.2	104469	84525	140441	127004	66246.3000000001	63608.6	"Q5SYE7"	"Q5SYE7"	"NHSL1_HUMAN"	"NHSL1_HUMAN"	"NHS-like protein 1"
"NIBAN2_HUMAN"	6015345.69967627	5742668.91379969	4926307.27696039	4756332.02029793	4576708.52949256	4610858.15617188	3928145.41018178	3891310.39490876	6222441.97790216	6164635.23551386	5551595.14316564	5354927.92787071	5726624.16379914	5317323.78682552	5103945.86290773	4850535.99238486	3938842.63526211	4011422.24093881	3909873.3297162	3774677.16144225	3219397.08109153	3126072.35711841	3487707.29571667	4523209.40482345	4930695.34931607	4769232.64595277	4638135.23851913	4419655.55023544	8713796.51942818	8431648.07629089	7527306.55073809	7339556.71681061	7528275.57369146	7074871.72940193	5084096.67612667	4976035.40862457	"Q96TA1"	"Q96TA1"	"NIBA2_HUMAN"	"NIBAN2_HUMAN"	"Protein Niban 2"
"NID1_HUMAN"	3505544.19765928	3245636.59531415	2173265.22232813	2130670.15424943	1756723.07775645	2312988.476151	2555457.49154514	2375010.62222073	4694339.6707563	4655187.88247748	3126652.92799678	3338253.87643281	3214344.48607091	2934789.24581506	2840286.11888172	2747533.09152655	3977808.36308877	3729403.06363462	4062132.43672283	4066395.67312627	2530521.8309235	2485606.0111401	2927063.88918091	2578592.20849147	14545143.6727731	14087130.7680327	11182175.8057389	10779670.7790574	7350653.59636344	7308970.88284895	14632827.6052564	14428643.975044	12202906.3417793	12410309.6576803	9556627.60282137	9812465.48619891	"P14543"	"P14543"	"NID1_HUMAN"	"NID1_HUMAN"	"Nidogen-1"
"NIF3L1_HUMAN"	6610224.41719536	6002735.60147902	4620593.57497698	4485336.64991688	3142407.29204066	3200598.74201987	3924424.75114833	3749868.56695988	6065436.4098632	5607356.18703679	3509790.80203724	3519567.90830971	3071589.44465359	2971912.39576963	3295545.37622409	3162202.44932048	5812497.03357504	5717765.75414998	4127861.80980758	3918007.13456333	3324611.39885146	3278439.91661108	4111544.80980278	2803596.84646753	4194097.81014751	3926800.90637231	3962786.76816818	3702535.90687237	3253403.95563257	3213294.7671148	4881352.84221831	4531308.25882597	4170011.57030339	3808253.6977547	3086065.71391541	3123415.38287951	"Q9GZT8"	"Q9GZT8;B8ZZI0;C9JN42;E7EXA3"	"NIF3L_HUMAN"	"NIF3L1_HUMAN"	"NIF3-like protein 1"
"NIFK_HUMAN"	4734562.64588175	4525954.06321389	3418680.16639328	3398242.74251024	3188724.75625248	3081006.94627983	2797589.51344019	2652863.77561774	2564249.8562202	2474135.18798174	1837970.09756437	1816882.97590043	1818843.45671213	1617468.85687087	1593643.21897589	1574808.21443087	2847180.12344957	2844367.81809615	2435973.77964908	2423181.93003274	2690921.28537294	2655713.45719345	2600993.86968882	1490832.14395946	1767168.32982081	1711444.17965267	1538495.54678465	1474314.71479807	959793.067250109	918201.358721417	1602039.98196811	1517972.92913447	1501813.86582522	1397171.29278673	939291.500923216	966226.551027972	"Q9BYG3"	"Q9BYG3;C9J808;H7BZL0"	"MK67I_HUMAN"	"NIFK_HUMAN"	"MKI67 FHA domain-interacting nucleolar phosphoprotein"
"NIP7_HUMAN"	3009377.41951961	2742200.5929592	2124905.17462536	2068644.13932335	2135682.3242345	2049577.56008176	1595065.27653335	1600765.47803675	1745076.16615367	1653463.58283526	1271914.55788346	1249642.4824253	1173446.33603229	1063473.0612291	1048321.86139882	1036135.47605734	2262260.1672162	2200720.88293936	1643612.83918644	1638757.88943702	1596894.68483098	1532543.23686697	1479029.6758286	995583.502383676	1594795.52092299	1438460.32132062	1673618.27960179	1662069.06805514	1022641.51243585	968547.5603703	1568872.01044839	1474156.63986255	1335447.01974939	1237150.35052088	916341.570217473	958713.624721161	"Q9Y221"	"Q9Y221;J3QLW7;Q9CXK8;E9Q109"	"NIP7_HUMAN"	"NIP7_HUMAN"	"60S ribosome subunit biogenesis protein NIP7 homolog"
"NIPBL_HUMAN;Nipbl_MOUSE"	201245.169239815	194374.030400327	88170.9784787299	103649.873761019	58572.3965263994	69228.8026948916	52219.1590690441	62327.1029933329	116079.98233817	103746.025608161	32838.8440892047	38315.8529484169	31667.1781080852	NA	NA	NA	122700.569542085	113327.086086625	60969.9258351494	63757.8200559579	43496.5759787322	NA	44077.1827347484	NA	143644.319064275	142074.980084714	94778.0641618693	95296.0914838437	41238.1983029156	51276.8442196935	170947.0140239	128223.336740154	78419.9063807367	75621.5046815694	49887.3293604325	42858.5156766141	"Q6KC79;Q6KCD5"	"Q6KC79;A0A590UJS4;Q6KCD5"	"NIPBL_HUMAN;NIPBL_MOUSE"	"NIPBL_HUMAN;Nipbl_MOUSE"	"Nipped-B-like protein"
"NIPSNAP1_HUMAN"	8027334.39703908	7588849.69192143	4978071.33746434	4937604.77694469	4986558.53266504	4963441.10946517	5598864.62683555	5497821.01229301	11842565.2192839	11268663.025686	8670459.44086618	8371554.08736021	8985564.7904478	8242134.91756896	9014989.39774063	8775625.84643674	7967617.63413737	7808501.98294223	7038857.12585431	6941021.40115038	5214997.83000466	5083438.73926732	6629229.1841683	8120483.79973758	9116433.34880483	8831428.94098728	9934296.75154592	9715218.37341898	7418104.24105924	7263121.10412605	9441858.14481601	9056669.91965728	9493401.00253276	9290420.61908316	6509288.4066029	6371543.8433017	"Q9BPW8"	"Q9BPW8"	"NIPS1_HUMAN"	"NIPSNAP1_HUMAN"	"Protein NipSnap homolog 1"
"NIPSNAP1_HUMAN;NIPSNAP2_HUMAN"	4224125.79065227	3903835.89388064	926912.780890089	528682.692985291	1092736.62098813	833139.391949368	467562.715729395	455295.358245058	4465496.88359297	4999994.41051323	1423540.25903445	1306707.93100709	974551.97497932	698538.807061331	768229.734464234	903001.109004355	3862702.54214474	3478543.84723448	1179094.10323121	1042413.55577773	1386446.4497388	1123117.90262686	517848.863246913	1307606.228956	3613805.27954991	3392817.29356715	1456396.32712449	1237632.94174008	998925.221870713	771704.152622887	1933989.30621289	2195346.6590768	1346259.00609285	993769.16880334	1509650.54757067	1315870.41960854	"O75323;Q9BPW8"	"O75323;Q9BPW8;F8WBI5;F8WCR5;H7C2U6;O55125;Q5SVG6"	"NIPS1_HUMAN;NIPS2_HUMAN"	"NIPSNAP1_HUMAN;NIPSNAP2_HUMAN"	"Protein NipSnap homolog 2"
"NIPSNAP2_HUMAN"	17229117.8365075	16091696.2155819	9636091.14045135	9581664.55117722	10687720.8585277	10599820.3363899	10650794.2795114	10747509.6554501	21794072.6930575	21799196.3451641	13713773.042247	13418265.1894123	15425795.6935253	14244330.3979238	14361636.6645643	14368003.1405575	15545272.9511935	15194995.7704393	14281828.9425577	13967145.2478276	10076953.8544089	9892745.24377392	13376437.9272881	13050576.6196673	18291495.3659108	17617269.9960252	15992969.1920351	15570844.3542162	12596397.2317264	12651937.2703949	18976290.4047253	18947975.4682918	18364716.2746082	17617516.4824643	11029191.3852916	11407853.6272272	"O75323"	"O75323;H7C333;O55126;Q7TMG8"	"NIPS2_HUMAN"	"NIPSNAP2_HUMAN"	"Protein NipSnap homolog 2"
"NIPSNAP3A_HUMAN"	4272461.4147375	3691693.37654452	2705122.92093234	2559342.85695339	3658485.34736035	3974247.50885115	2639145.74019628	2585321.56813338	6682327.1923384	6414231.62127694	4343319.8810699	4417141.97643494	4372451.09843662	3917677.05886511	4527208.87083449	4407961.06463515	4408418.35166101	4310237.71137879	5527892.07831636	4854759.01756096	2496921.49360586	2375541.4321588	3803167.10979117	4105870.24950862	8576888.1598026	7617938.67705902	6519613.98366789	6636116.53230526	5356138.3969719	5230094.48788407	6275297.31436859	6170424.35080779	6000887.74275313	5829835.14509576	4543348.33951798	4326269.43251472	"Q9UFN0"	"Q9UFN0;Q9BS92;F2Z3L7;Q9CQE1;B1AWZ3;B1AWZ5;G3X8S9"	"NPS3A_HUMAN"	"NIPSNAP3A_HUMAN"	"Protein NipSnap homolog 3A"
"NISCH_HUMAN"	1202948.44192365	966529.896354127	638623.801056947	644018.817124244	338247.943861309	505800.99998604	452723.055292694	776269.999978576	972378.52149243	918687.015755726	481043.171249459	331449.090793468	534283.087539174	417665.058134795	430859.075938578	372150.543706262	902364.491750745	855063.708744019	619188.96520688	613293.381076744	453170.490317797	438967.859147101	459352.824062348	332388.707584031	1122289.44470674	1050637.74115592	696958.793677328	687946.432029438	497280.826630135	463673.600305386	1067229.06042484	811137.575942619	753550.392598436	692197.379709258	525832.614980167	403390.663631479	"Q9Y2I1"	"Q9Y2I1;C9J715;Q80TM9"	"NISCH_HUMAN"	"NISCH_HUMAN"	"Nischarin"
"NIT1_HUMAN"	4409397.51739551	4048752.45918977	3241442.14487471	3336843.78667209	2978540.46634886	2927127.40537577	3332064.89421442	3368760.88097123	4797140.45758185	4387622.43838275	3872498.79502282	3674245.30672252	3736598.50733011	3620360.97444101	3725475.6650374	3659778.93067934	4181743.36200293	4206051.93867041	3582220.02981442	3340567.17896312	3327798.22603121	3398981.10987979	3670178.15933437	3262406.04567566	3023715.47224834	2810278.8829914	2588709.66300904	2615726.64615095	2362751.58197667	2333676.01693675	3519507.82227371	3417834.20495972	3193678.33853201	3043474.63871633	2568067.40737932	2623864.00342218	"Q86X76"	"Q86X76"	"NIT1_HUMAN"	"NIT1_HUMAN"	"Deaminated glutathione amidase"
"NIT2_HUMAN"	17657468.2736039	16739769.7638176	13038552.9030232	12812706.0871933	10952516.4280886	10998399.8921365	13294143.830547	13131934.3677131	21887552.0971593	21062640.5083026	15503917.1689915	15124384.6290845	15698578.943143	14755003.2691486	14564490.5100335	14341826.674279	17334106.4044074	16808740.7069217	15957346.9990965	15345330.2384522	12518362.7918227	11900199.9069062	13273185.2539329	13035035.8146757	18906007.1560154	18389988.6209477	15778039.4327001	15243008.4068705	12286668.7011436	12128571.9489942	19153110.4501624	18566922.9978795	17945121.1083578	17280427.135399	13853536.1032899	13935955.0552197	"Q9NQR4"	"Q9NQR4;F8WF70;H7C579"	"NIT2_HUMAN"	"NIT2_HUMAN"	"Omega-amidase NIT2"
"NKAP_HUMAN"	1301451.82554937	1290725.12537413	1234744.54058617	1208024.80421034	780209.028917661	751360.642676783	1026536.71681932	965859.085631571	856863.214993934	859035.854943202	745242.770823848	721555.277853479	592496.54146659	604894.365856566	519293.469870988	529202.015287022	NA	256229.886267175	548232.99136653	585903.043668351	218725.022317776	217868.871293478	337281.066230783	453924.59076034	1129967.10549753	1058724.76750455	977019.916926193	871340.804345098	701339.205784973	662507.164651073	871035.991385873	989138.201667047	696727.164220485	705224.215105559	635611.581911011	672293.373836115	"Q8N5F7"	"Q8N5F7;A0A494C050"	"NKAP_HUMAN"	"NKAP_HUMAN"	"NF-kappa-B-activating protein"
"NKRF_HUMAN"	3419271.90338178	3039172.2685774	2153194.95918316	2064736.06923868	1818543.7168833	1732605.14854189	1889870.48587441	1747801.54732195	2162591.41787752	2026348.65040304	1207798.52683149	1259795.14199874	1128812.48994141	1108025.81523694	1085830.68442232	1091537.0398324	2574115.02928851	2571124.89772192	1775364.49245793	1717318.59883154	1642632.70886972	1549700.16684285	1546265.30634854	955992.973758673	1715860.83541896	1706634.00684749	1715826.69331765	1624290.44958404	1158220.10510652	1085598.42253188	1624733.07670922	1563372.32259734	1191678.23859427	1117410.59851812	952264.683687246	955468.697198922	"O15226"	"O15226;A0A8I5KX72;Q8BY02;A0A668KL68"	"NKRF_HUMAN"	"NKRF_HUMAN"	"NF-kappa-B-repressing factor"
"NLE1_HUMAN"	3669124.56037142	3420427.38847656	3740367.12083484	3634173.46435605	3214277.12551267	2984789.49690395	3552114.91378278	3507601.40165958	3290548.87710789	3167142.67618047	2397776.35275587	2344145.67739056	2206966.61551932	2118180.77469238	2063120.22559529	2115186.5813456	3554329.72802216	3315763.94028643	2573205.8840802	2729493.22158396	3236035.71735775	3190489.20365318	3225189.23857504	2021853.15290421	2639411.46002141	2638663.93454134	2820597.59329224	2696268.91688317	1975123.6654729	1856881.03002048	3040092.34231493	2967442.56992706	2873231.8642688	2810168.53186781	2177987.77321368	1981438.64249545	"Q9NVX2"	"Q9NVX2;Q8VEJ4"	"NLE1_HUMAN"	"NLE1_HUMAN"	"Notchless protein homolog 1"
"NLN_HUMAN"	5184291.68516765	4752728.90037197	3232043.55055516	3173722.07159958	3075080.39404266	3056198.45769157	3414555.3650105	3325833.20320593	5053290.50859603	4861820.96785745	3533967.8094871	3463745.06409966	3550282.56433563	3117282.27515489	3313169.97362255	3244450.53611776	5304934.97708515	4861955.60869683	3911882.1082541	3885967.12039396	3488323.0608349	3421519.14294458	3693841.81831291	3051125.15080674	4425329.17597244	4240031.60454441	3745439.36600022	3683198.29867565	2368573.80780762	2319556.93473534	4799621.21991261	4549668.04178961	3409271.44326212	3334430.76915787	2673732.14357904	2688800.39945409	"Q9BYT8"	"Q9BYT8;E9PCB6;Q91YP2;A0A286YD12;A0A286YD77"	"NEUL_HUMAN"	"NLN_HUMAN"	"Neurolysin, mitochondrial"
"NLRX1_HUMAN"	547295	451570	NA	NA	NA	NA	NA	NA	607285	569156	488582	542380	684370	611959	572168	455569	NA	450226	443165	583867	436438	423120	NA	461628	470631	NA	300728	282039	269210	NA	430967	477578	382629	462203	NA	NA	"Q86UT6"	"Q86UT6;A0A9L9PX86;A0A9L9PXS9"	"NLRX1_HUMAN"	"NLRX1_HUMAN"	"NLR family member X1"
"NMD3_HUMAN"	4031314.50529738	3814982.09548638	3256375.63948976	3194957.13064855	2602315.66730184	2595070.55042322	2361458.48957403	2438271.33642309	3326156.06713494	3221732.03225259	2666430.67647544	2576753.63699507	2594404.01676011	2489298.73002278	2490199.0722298	2360054.79700914	3576764.42588622	3649324.83965509	3248861.23825287	2981630.27017643	2795394.48204421	2894121.88807772	2595428.40382802	2183666.38046226	2520907.17532341	2517485.24824761	1689633.0394908	1750465.77548644	1115332.04972814	1189426.90718839	2145751.57612236	1998203.654345	2085238.27946404	2001950.48090782	1242757.36343716	1306781.15223254	"Q96D46"	"Q96D46;C9J0B9;C9JA08;Q99L48"	"NMD3_HUMAN"	"NMD3_HUMAN"	"60S ribosomal export protein NMD3"
"NME1-NME2_HUMAN"	48077379.9170074	45539329.053215	36928350.5644188	34954034.9194274	28083859.0631179	27993996.26213	32396460.3077557	30979876.7288945	44093852.1503101	42310364.6709023	16512116.971867	20538588.5253023	29842185.6167988	26275019.2897893	26189617.8367728	26164003.40979	46202197.9785943	45265987.7276746	41815266.2105816	40795599.1970075	31676357.0244676	30874552.6521745	32273542.3217351	23247664.7547334	35002903.3375684	34983980.1102256	24495652.4576868	24080930.6496885	23682841.9087651	23346607.1855993	31101690.0104567	29316514.1363172	27166842.4945654	26683244.6970649	19905868.6077183	20416832.743057	"Q32Q12"	"Q32Q12"	"Q32Q12_HUMAN"	"NME1-NME2_HUMAN"	"Nucleoside diphosphate kinase"
"NME1_HUMAN"	171901169.032718	160624729.828717	123890294.038523	121575050.986748	97967718.9344339	95712702.6249668	103357533.73117	105169829.756412	139991354.944565	132748502.802302	95695118.0660384	94269015.4370607	77200081.798987	71279168.6117005	73774628.4325797	71050338.481643	159103316.161062	152809223.909494	108368842.775149	104251533.933626	92671508.2907213	90455094.44625	94023814.9457218	66959039.971899	102478736.892329	100800619.701368	82175302.2575225	78720736.5045858	70255388.9668217	69993336.1031326	94061671.2229908	89596066.3978724	85702980.0094084	82124677.2594565	59660018.8332078	58404156.9673287	"P15531"	"P15531;E7ERL0;Q32Q12;J3KPD9;P15532;E9PZF0;Q5NC80"	"NDKA_HUMAN"	"NME1_HUMAN"	"Nucleoside diphosphate kinase A"
"NME1_HUMAN;NME2P1_HUMAN"	204404662.744866	187095443.059891	139793695.289289	130959471.920313	112728803.287242	110048828.697274	112259469.544178	109146330.150181	162363744.492983	155906987.70779	93310786.8686491	100480586.513058	99772236.6856968	92441973.3580733	89644156.8938632	87148342.1665679	191981331.598745	189865372.090802	139187596.397521	137434024.721346	114355793.554329	111701615.800723	112197765.849559	84857546.6798736	144597821.434495	138877844.251463	99441626.0301706	97188531.7168877	91256250.8895683	91624484.4644521	114945804.381504	109438493.36218	107584890.462849	97472751.7867309	68476668.3942572	75156042.990823	"O60361;P15531"	"P15531;P22392;O60361;E7ERL0;Q32Q12;J3KPD9;P15532;Q01768;E9PZF0;Q5NC80"	"NDK8_HUMAN;NDKA_HUMAN"	"NME1_HUMAN;NME2P1_HUMAN"	"Putative nucleoside diphosphate kinase"
"NME2P1_HUMAN"	105289257.535748	101595610.970999	59446105.0409334	54823318.7253317	41006793.6384964	39131659.6799842	43377592.6275779	41818809.7442085	87992004.2205768	78029877.0466556	40325323.1166092	39566715.9649305	37527555.1123898	32418825.4363219	35320022.2119814	33118349.9771963	97533638.8020696	92649801.1936577	60811935.6018002	57506730.8080352	37048038.7421491	37808076.5418476	45093562.1958103	30034814.4494699	59597318.7394111	56049975.5306561	38374562.3773344	35947771.4512441	32085756.5733012	32599645.3865785	52870472.269274	49586747.6060124	38304657.9620437	36268587.2901324	26508286.6370032	26351812.7890012	"O60361"	"P22392;O60361;Q32Q12;Q01768;E9PZF0"	"NDK8_HUMAN"	"NME2P1_HUMAN"	"Putative nucleoside diphosphate kinase"
"NME3_HUMAN"	6489312.66495196	5611576.22577317	3958826.84834768	3895567.50279941	3195455.2580443	3131542.65917821	3821983.3897531	3710338.63165686	7065082.74531811	6569076.7307782	5331308.55035847	5155547.62401463	6098244.69242852	5644426.84341532	5200662.3900317	5103788.8408726	6120602.64095301	5996131.93116831	6125668.05506328	5832945.62178573	3867624.00397585	3894387.01684935	3787925.74660203	4682624.39544799	4756927.48072433	4517311.95986039	3784623.05969435	3700349.63759069	3975324.49948534	3868096.91793787	5722831.63324015	5632580.57786201	4827621.58679744	4345025.48550707	3616180.57652697	3698884.88509506	"Q13232"	"Q13232"	"NDK3_HUMAN"	"NME3_HUMAN"	"Nucleoside diphosphate kinase 3"
"NME4_HUMAN"	2107515.78336157	1977584.4740477	1413080.84004907	1388646.14980882	1626812.21834063	1546842.63292701	1644429.25968751	1454277.23231882	1741786.83004107	1614991.62393729	948052.281046485	817978.796182194	965606.40105576	931215.983638847	934652.951203412	877075.417184507	2688412.58788982	2573975.64649129	2029492.76792417	1977712.65110062	1988957.40496799	1917255.72117025	1952920.86950328	888109.015552924	1849930.56449321	1836777.86206367	1252701.19255628	1196846.6183044	1261097.5895991	1234426.08871712	1491824.12405014	1474033.10005277	1608984.76503552	1515087.32441786	975194.328479499	947248.017714958	"O00746"	"O00746;F2Z2X0;Q4TT34;H0Y6J0"	"NDKM_HUMAN"	"NME4_HUMAN"	"Nucleoside diphosphate kinase, mitochondrial"
"NME7_HUMAN"	1510080.13838167	1369257.33657626	1153087.92495562	1195598.86115934	1118021.80352116	1060970.18918633	1149573.22215698	1083023.11000177	997251.05798445	937480.451796398	859491.969956156	782412.645725818	730047.941839856	627035.342994985	649850.775866149	650897.258057114	986402.109781147	1182324.33457045	864820.526262794	979571.965954497	960213.670931919	1045403.59137576	1053977.52068765	572388.944757491	1052263.27395525	856725.229292401	658312.545091734	589929.773632648	782740.654542554	787791.252329524	868913.218572765	964057.360324158	915839.636113506	977701.445095873	725615.004936859	644990.514661559	"Q9Y5B8"	"Q9Y5B8;B4DXC8;E9PNU1"	"NDK7_HUMAN"	"NME7_HUMAN"	"Nucleoside diphosphate kinase 7"
