Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_2D4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O3_2_repeat.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3O4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y1_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y2_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y3_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_3Y4_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2A_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2B_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X2C_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3A_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3B_2.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_1.mzML.dia	G:\11_22_23_rr_proteome\dia\mzml\DIA_X3C_2.mzML.dia
Q5MNZ6;Q9CR39	Q5MNZ6;Q9CR39	WIPI3_HUMAN;WIPI3_MOUSE	WDR45B;Wdr45b	WD repeat domain phosphoinositide-interacting protein 3	196384	156247	387400	323524	322054	256500	309865	199945	243423	327783	238510	260251	177895	220809	273124	244510	226748	214698	298206	209839	300419	315849	254653	220959	306598		324217	373147	333975	314653	245191	240581	201272	291004	270359	259866
Q5NDL2	Q5NDL2	EOGT_HUMAN	EOGT	EGF domain-specific O-linked N-acetylglucosamine transferase	1.57415e+06	1.63777e+06	1.73835e+06	1.7352e+06	1.68514e+06	1.73823e+06	1.65087e+06	1.63186e+06	1.53295e+06	1.64615e+06	1.71936e+06	1.80373e+06	1.53246e+06	1.31156e+06	1.63093e+06	1.68682e+06	1.58336e+06	1.66868e+06	1.94054e+06	1.75651e+06	1.8447e+06	1.90518e+06	1.63982e+06	1.63684e+06	1.02032e+06	1.07135e+06	1.28111e+06	1.27579e+06	1.24554e+06	1.37051e+06	1.12173e+06	1.30592e+06	1.23602e+06	1.1229e+06	1.54253e+06	1.5598e+06
Q5PRF9	Q5PRF9	SMAG2_HUMAN	SAMD4B	Protein Smaug homolog 2	7.10917e+06	7.23053e+06	7.18369e+06	7.13479e+06	8.0068e+06	7.9593e+06	6.5077e+06	6.5515e+06	7.37038e+06	6.9479e+06	7.01306e+06	6.9316e+06	5.73746e+06	5.71585e+06	5.5676e+06	5.41346e+06	7.31392e+06	7.31794e+06	7.0166e+06	7.20238e+06	7.34459e+06	7.19406e+06	7.0179e+06	5.23351e+06	8.68385e+06	8.68741e+06	6.98473e+06	7.09812e+06	7.90828e+06	8.15032e+06	8.78928e+06	8.86244e+06	9.22315e+06	9.20384e+06	8.17183e+06	8.43547e+06
Q5QJ74	Q5QJ74;E9PP54;Q8C5W3	TBCEL_HUMAN	TBCEL	Tubulin-specific chaperone cofactor E-like protein	324031	343383	409381	359190	473591	485425	443909	481786	593759	519005	541675	594666	634221	644699	559469	565301	539257	541982	588981	664886	687632	645160	569893	645806	420756	434401	447275	444113	319997	328463	442134	432429	429363	405838	462258	463168
Q5QJE6	Q5QJE6	TDIF2_HUMAN	DNTTIP2	Deoxynucleotidyltransferase terminal-interacting protein 2	7.89597e+06	8.15048e+06	8.96728e+06	8.40454e+06	9.53295e+06	9.13446e+06	9.04697e+06	8.89736e+06	6.68956e+06	7.12443e+06	7.00918e+06	6.6505e+06	6.25813e+06	7.02082e+06	6.23255e+06	6.59744e+06	2.49468e+06	2.48962e+06	7.45696e+06	7.43273e+06	2.3521e+06	2.56303e+06	8.77075e+06	6.76488e+06	7.71813e+06	7.69846e+06	9.12596e+06	9.16289e+06	7.81685e+06	7.89303e+06	7.86692e+06	7.57195e+06	7.71087e+06	8.02219e+06	8.20283e+06	7.95785e+06
Q5R372	Q5R372;A0A0C4DG54;A0A0U1RQY6;A0A804HKD7;A6H6A9	RBG1L_HUMAN	RABGAP1L	Rab GTPase-activating protein 1-like	450424	510919	512395	461051	518911	464294	464438	410905	426497	572458	588339	315556	468633	310600	347737	403248	471147	414587	408782	533430	395729	368052	350370	318878	560247	460609	373326	470031	513278	517731	488248	548202	511765	586894	698348	542751
Q5R3I4	Q5R3I4;H7C089;A3KMP2	TTC38_HUMAN	TTC38	Tetratricopeptide repeat protein 38	1.15802e+06	1.17458e+06	1.12635e+06	1.10435e+06	990375	990221	1.24857e+06	1.21806e+06	1.43123e+06	1.43725e+06	1.4003e+06	1.39553e+06	1.25813e+06	1.23983e+06	1.38367e+06	1.31435e+06	1.31537e+06	1.32115e+06	1.35815e+06	1.41241e+06	1.10933e+06	1.10217e+06	1.23741e+06	1.33514e+06	1.35349e+06	1.32425e+06	1.46145e+06	1.46628e+06	1.3971e+06	1.408e+06	1.51249e+06	1.44225e+06	1.57918e+06	1.54566e+06	1.52517e+06	1.45166e+06
Q5RI15	Q5RI15	COX20_HUMAN	COX20	Cytochrome c oxidase assembly protein COX20, mitochondrial	1.02466e+07	1.08305e+07	9.57563e+06	9.68669e+06	9.96474e+06	1.01707e+07	8.84379e+06	9.24965e+06	1.08337e+07	1.08661e+07	8.95313e+06	9.10635e+06	1.04473e+07	1.02166e+07	1.10685e+07	1.07926e+07	1.09256e+07	1.01412e+07	1.02396e+07	1.05133e+07	9.29153e+06	9.27793e+06	9.43438e+06	1.04403e+07	8.3159e+06	9.2549e+06	8.74129e+06	8.78893e+06	8.4338e+06	8.52604e+06	9.57966e+06	9.715e+06	9.80029e+06	9.66788e+06	1.00128e+07	9.83785e+06
Q5RJH6;Q92540	Q92540;A0A8I5KSL3;A0A8I5KYV3;E9PD50;B1ALB4;Q5RJH6	SMG7_HUMAN;SMG7_MOUSE	SMG7;Smg7	Nonsense-mediated mRNA decay factor SMG7	137549	138517	119840	117644	67848.8	148507	87481.5	89716.3	114106	124141	75647.4	60156.6	87552.4	126216	84470.7		156090	143473	129473	106368	59673.2	57728.2	131990	73644.9	133865	123971	98343.7	132085	113480	122857	138591	129350	114144	104538	97763.3	82999.9
Q5RKV6	Q5RKV6	EXOS6_HUMAN	EXOSC6	Exosome complex component MTR3	3.51192e+06	2.93983e+06	3.34649e+06	3.15578e+06	3.46635e+06	3.44537e+06	3.39547e+06	3.53284e+06	2.91317e+06	2.97244e+06	2.3839e+06	2.3894e+06	2.53412e+06	2.62631e+06	2.51949e+06	2.45154e+06	3.66266e+06	3.61517e+06	3.09147e+06	3.04357e+06	3.2567e+06	3.28483e+06	3.51783e+06	2.78495e+06	3.08733e+06	3.27903e+06	3.59888e+06	3.60999e+06	3.37434e+06	3.3229e+06	3.44579e+06	3.49005e+06	3.50192e+06	3.53442e+06	3.03629e+06	3.14704e+06
Q5S006;Q5S007	Q5S007;A0A7P0T8S1;A0A7P0T8T5;A0A7P0Z4D9;Q5S006	LRRK2_HUMAN;LRRK2_MOUSE	LRRK2;Lrrk2	Leucine-rich repeat serine/threonine-protein kinase 2	740271		761628	890759	947148	929202	866286		821346	819959	1.13385e+06	1.14157e+06	848448	950473		919588		427608	892687	817067	656780		864345		840334	742082	974012	1.09266e+06	1.41683e+06	1.50898e+06	919338	1.08377e+06	1.08791e+06	1.1625e+06	1.03361e+06	1.10171e+06
Q5SQN1	Q5SQN1;A0A087X0B7;A0A087X2J6;A0A7P0T899;A0A7P0T8U4;A0A7P0T9T2;A0A7P0Z4P6;H7C3C7;U3KPT7	SNP47_HUMAN	SNAP47	Synaptosomal-associated protein 47	95739.2	87049.3	89327.1	106086	97913	95148.4	84193.6	102671	115800	105462	93617.1	74642.9	80747.7	70898.6		82805	81391.8	91516.2	118655	128299	99281.7	79064.2	90887.6	69728.4	144348	118917	97153.7	114059	95806.3	98868.4	110893	128376	126541	115608	112630	
Q5SRE5	Q5SRE5	NU188_HUMAN	NUP188	Nucleoporin NUP188	1.79048e+06	1.80358e+06	1.90893e+06	1.8428e+06	1.7517e+06	1.72335e+06	1.55584e+06	1.50158e+06	1.38948e+06	1.36865e+06	1.34786e+06	1.22162e+06	1.14775e+06	1.09096e+06	1.10476e+06	1.04423e+06	1.70111e+06	1.70607e+06	1.61916e+06	1.56965e+06	1.66467e+06	1.62286e+06	1.39601e+06	1.07383e+06	1.46799e+06	1.51022e+06	1.62648e+06	1.60835e+06	1.26744e+06	1.18922e+06	1.49525e+06	1.45508e+06	1.70701e+06	1.72301e+06	1.18885e+06	1.2171e+06
Q5SRX1	Q5SRX1	TM1L2_MOUSE	Tom1l2	TOM1-like protein 2	2.34203e+06	2.26337e+06	1.99782e+06	1.93907e+06	1.56056e+06	1.54412e+06	1.7184e+06	1.87826e+06	2.13736e+06	2.11711e+06	1.46366e+06	1.46298e+06	1.47403e+06	1.29523e+06	1.3694e+06	1.44999e+06	2.77685e+06	2.86759e+06	2.19643e+06	2.22634e+06	1.86849e+06	1.7464e+06	1.99104e+06	1.36446e+06	1.63648e+06	1.78227e+06	1.05507e+06	1.09745e+06	1.69271e+06	1.68338e+06	1.39367e+06	1.49848e+06	1.3883e+06	1.32739e+06	1.28361e+06	1.37846e+06
Q5SRX1;Q6ZVM7	Q6ZVM7;B7Z2U2;K7ENB0;Q5SRX1;Q5SXA4	TM1L2_HUMAN;TM1L2_MOUSE	TOM1L2;Tom1l2	TOM1-like protein 2	1.56919e+06	1.39297e+06	1.55532e+06	1.41686e+06	1.04296e+06	1.05445e+06	1.21533e+06	1.1298e+06	1.0741e+06	1.09027e+06	931379	750839	831483	730897	890322	882325	1.43539e+06	1.36319e+06	1.23306e+06	1.19011e+06	1.13294e+06	1.02188e+06	1.23246e+06	934329	655287	527980		489749	588628	681114	567098	686369	364010	448030	439586	478032
Q5SSJ5	Q5SSJ5;B0QZK4;Q5SWC8;Q3TEA8;A2AM65;Z4YKB8;Z4YKA3	HP1B3_HUMAN	HP1BP3	Heterochromatin protein 1-binding protein 3	7.02002e+06	6.78889e+06	5.91255e+06	5.70612e+06	6.31593e+06	6.25786e+06	5.71848e+06	6.07848e+06	7.12516e+06	6.95975e+06	6.38058e+06	6.32173e+06	5.45875e+06	5.34119e+06	5.38438e+06	5.17593e+06	1.51818e+06	1.49925e+06	7.52503e+06	7.50155e+06	2.9264e+06	2.97452e+06	7.10291e+06	5.36603e+06	4.94522e+06	5.10299e+06	3.20618e+06	3.23962e+06	3.3364e+06	3.42552e+06	5.44703e+06	5.3142e+06	5.08016e+06	5.03137e+06	4.94861e+06	4.59851e+06
Q5SUF2	Q5SUF2	LC7L3_MOUSE	Luc7l3	Luc7-like protein 3	2.60676e+06			3.35241e+06		3.55355e+06	3.72638e+06	3.964e+06	2.16067e+06		3.29124e+06	3.40737e+06							3.10666e+06	3.14008e+06					2.33823e+06	2.48988e+06		2.8344e+06	2.34884e+06		2.14117e+06	2.27602e+06	2.63757e+06	2.74695e+06	2.56306e+06	2.80762e+06
Q5SW79	Q5SW79;H0Y2V6	CE170_HUMAN	CEP170	Centrosomal protein of 170 kDa	1.67305e+06	1.70533e+06	1.79764e+06	1.77846e+06	2.03943e+06	1.9564e+06	1.74134e+06	1.65792e+06	2.06265e+06	2.0466e+06	1.9159e+06	1.96275e+06	1.98065e+06	1.96812e+06	1.98146e+06	2.01815e+06	1.56478e+06	1.54848e+06	1.77161e+06	1.84013e+06	1.67097e+06	1.72302e+06	1.90168e+06	2.01089e+06	1.89648e+06	1.90054e+06	1.81422e+06	1.79065e+06	1.74193e+06	1.78374e+06	1.93467e+06	2.03031e+06	2.09815e+06	2.03063e+06	1.8542e+06	1.80173e+06
Q5SWX8	Q5SWX8	ODR4_HUMAN	ODR4	Protein odr-4 homolog	561846	554841	474622	517043	676871	713572	496983	423772	593909	585646	630950	567310	830859	759949	762588	703123	399117	440410	659567	601572	572580	602296	551761	619739	487325	482011	452000	447334	474704	470987	531027	534848	709383	656465	421070	465102
Q5SX39	Q5SX39	MYH4_MOUSE	Myh4	Myosin-4	7.81492e+06	7.38094e+06	6.87745e+06	6.39637e+06	6.63518e+06	6.82458e+06	7.21329e+06	7.24711e+06	7.75385e+06	7.76136e+06	7.76051e+06	7.02774e+06	7.73758e+06	7.67073e+06	7.45844e+06	7.77937e+06	5.88142e+06	5.51472e+06	7.31848e+06	7.43052e+06	5.86015e+06	5.70614e+06	7.05202e+06	7.89546e+06	1.06526e+07	1.0752e+07	9.61087e+06	9.76307e+06	8.82385e+06	9.12914e+06	5.04677e+06	5.18718e+06	6.07067e+06	6.1542e+06	7.84951e+06	8.0282e+06
Q5SX39;Q9Y623	Q9Y623;P13542;Q5SX39	MYH4_HUMAN;MYH4_MOUSE	MYH4;Myh4	Myosin-4																									554678	626198	268408	244560	212062	196672	37815.1	46299.3	107759	92233.6		
Q5SX40	Q5SX40	MYH1_MOUSE	Myh1	Myosin-1	3.45942e+07	4.57312e+07	4.18248e+07	4.19919e+07	4.92504e+07	3.88907e+07	4.40465e+07	4.58625e+07	5.10145e+07	4.88107e+07	5.28831e+07	4.93122e+07	5.10782e+07	4.85118e+07	5.25731e+07	4.94919e+07	4.3564e+07	4.64034e+07	4.0295e+07	4.16187e+07	4.15097e+07	4.27421e+07	4.27942e+07	3.97286e+07	1.30215e+08	1.3072e+08	9.3474e+07	9.47548e+07	1.01464e+08	1.01833e+08	4.15809e+07	4.15104e+07	7.91905e+07	7.95679e+07	3.8178e+07	4.12435e+07
Q5SXM8	Q5SXM8;Q5SXM7	DNLZ_HUMAN	DNLZ	DNL-type zinc finger protein	805560	884098	1.07134e+06	932069	1.09448e+06	1.2179e+06	1.30194e+06	1.29361e+06	1.16902e+06	1.12039e+06	824905	809571	939042	906927	943846	830530	1.26728e+06	1.48952e+06	1.45068e+06	1.39973e+06	1.57251e+06	1.54464e+06	1.3933e+06	973858		606840	902269	849637	525620	521237	708228	834989	932617	516044	636698	523303
Q5SY16	Q5SY16	NOL9_HUMAN	NOL9	Polynucleotide 5'-hydroxyl-kinase NOL9	2.17116e+06	2.22613e+06	1.96916e+06	1.95204e+06	2.17874e+06	2.13953e+06	1.81807e+06	1.88858e+06	1.86503e+06	1.77964e+06	1.92879e+06	1.78593e+06	1.87706e+06	1.93897e+06	1.82208e+06	1.74265e+06	1.77918e+06	1.82824e+06	2.00392e+06	1.85467e+06	2.35724e+06	2.27546e+06	1.87981e+06	1.71262e+06	2.05365e+06	1.95097e+06	2.19193e+06	2.1889e+06	1.87031e+06	1.85023e+06	1.98491e+06	1.83869e+06	1.84137e+06	1.82729e+06	1.88502e+06	1.77665e+06
Q5SYD0	Q5SYD0	MYO1D_MOUSE	Myo1d	Unconventional myosin-Id	2.84322e+06	2.21575e+06	1.30175e+06	1.09192e+06	727112	783089	851377		1.25624e+06	1.67989e+06	1.35086e+06	1.10006e+06	1.16505e+06	1.19715e+06	1.13354e+06	1.12769e+06	2.10294e+06	1.94089e+06	1.1772e+06	1.04755e+06			630945	1.21864e+06	2.18747e+06	1.79736e+06	1.37894e+06	1.35384e+06	1.66222e+06	1.74601e+06	1.71171e+06	1.70661e+06	1.7988e+06	1.72749e+06	1.49798e+06	1.57262e+06
Q5SZL2	Q5SZL2	CE85L_HUMAN	CEP85L	Centrosomal protein of 85 kDa-like	6.5344e+06	5.2703e+06	3.15862e+06	2.77495e+06	2.95127e+06	2.55836e+06	2.10328e+06	2.49917e+06	6.13781e+06	5.0014e+06	4.09503e+06	4.53878e+06	4.06744e+06	4.38545e+06	4.63959e+06	4.27453e+06	5.91677e+06	4.78228e+06	5.10009e+06	4.59793e+06	4.10031e+06	5.23736e+06	3.36954e+06	6.45364e+06	3.8146e+06	4.36683e+06	3.79389e+06	3.42953e+06	3.60974e+06	4.36222e+06	3.6907e+06	3.49689e+06	3.73174e+06	3.84568e+06	4.8885e+06	5.24089e+06
Q5SZT7	Q5SZT7	NKAPL_MOUSE	Nkapl	NKAP-like protein	685477	798401	1.08522e+06	1.14214e+06	840407	822309	1.10074e+06	960333	501962	584865	914014	796575	630323	585311	550131	598002			447147	496347	203865	266286	284118	578655	934147	929681	1.13438e+06	1.13439e+06	1.05445e+06	881343	861977	980917	745968	692217	949390	1.02723e+06
Q5T013	Q5T013;A0A0A0MTR5;E7EWH8;F6UJY1;J9JIE9;F6UJY9;H0YB18;H0YB70	HYI_HUMAN	HYI	Putative hydroxypyruvate isomerase	2.12063e+06	2.22945e+06	1.9217e+06	2.18854e+06	2.37084e+06	2.15444e+06	2.13333e+06	2.10806e+06	2.83462e+06	2.93721e+06	2.70121e+06	2.94298e+06	3.02068e+06	2.80643e+06	2.84302e+06	2.80841e+06	2.51973e+06	2.52603e+06	2.50389e+06	2.75509e+06	2.18123e+06	2.26248e+06	2.25887e+06	3.11689e+06	2.84433e+06	2.79722e+06	2.50201e+06	2.20858e+06	2.92884e+06	2.84587e+06	2.69918e+06	2.6169e+06	2.65588e+06	2.71948e+06	2.54392e+06	2.48302e+06
Q5T0F9	Q5T0F9;H0Y517;H7C1U3	C2D1B_HUMAN	CC2D1B	Coiled-coil and C2 domain-containing protein 1B	1.39036e+07	1.37036e+07	1.32018e+07	1.34536e+07	1.31347e+07	1.29594e+07	1.25364e+07	1.31645e+07	1.18656e+07	1.24931e+07	1.16506e+07	1.23651e+07	1.21044e+07	1.23493e+07	1.18499e+07	1.13577e+07	1.30519e+07	1.35636e+07	1.35083e+07	1.34468e+07	1.29149e+07	1.2681e+07	1.37411e+07	1.16911e+07	1.82235e+07	1.82379e+07	1.47965e+07	1.54165e+07	1.54039e+07	1.53136e+07	1.43306e+07	1.43195e+07	1.44487e+07	1.47381e+07	1.6766e+07	1.4806e+07
Q5T0N5	Q5T0N5;A0A075B6Q2	FBP1L_HUMAN	FNBP1L	Formin-binding protein 1-like	3.18616e+06	2.88851e+06	2.79294e+06	2.70685e+06	2.19448e+06	2.336e+06	3.0136e+06	2.86763e+06	3.32828e+06	3.31377e+06	2.66513e+06	2.64696e+06	3.15034e+06	2.9951e+06	2.83988e+06	2.97326e+06	3.48942e+06	3.40093e+06	3.93424e+06	3.8411e+06	2.8245e+06	2.88881e+06	3.2865e+06	3.13011e+06	2.55957e+06	2.91945e+06	2.81687e+06	2.9764e+06	2.92303e+06	3.03356e+06	3.16568e+06	3.02646e+06	3.49682e+06	3.56535e+06	3.58111e+06	3.42871e+06
Q5T0R9	Q5T0R9	Q5T0R9_HUMAN	CAP1	Cyclase associated actin cytoskeleton regulatory protein 1 (Fragment)	1.0414e+06	1.07538e+06	958695	882611	794043	763229	687516	651392	1.1933e+06	1.11775e+06	940680	888661	792807	687678	699034	615975	1.07048e+06	1.04723e+06	930083	910012	900573	897242	741259	689583	1.00385e+06	874806	1.1837e+06	1.08569e+06	780967	704323	981197	939515	828926	782857	762895	726853
Q5T160	Q5T160	SYRM_HUMAN	RARS2	Probable arginine--tRNA ligase, mitochondrial	1.8768e+06	2.09109e+06	1.00351e+06	838159	997394	935401	582476	590233	2.08349e+06	1.57635e+06	976636	852181	902376	667824	629243	596908	1.64494e+06	1.64811e+06	1.24848e+06	1.07954e+06	865327	886949	702060	636540	1.60768e+06	1.55205e+06	908715	915620	585237	559937	1.02381e+06	976662	884789	933620	444121	549751
Q5T1M5	Q5T1M5	FKB15_HUMAN	FKBP15	FK506-binding protein 15	982189	994729	1.24631e+06	1.26396e+06	1.40826e+06	1.43389e+06	1.27082e+06	1.22456e+06	1.20944e+06	1.17011e+06	1.47172e+06	1.41723e+06	1.23829e+06	1.2749e+06	1.24547e+06	1.18956e+06	1.2252e+06	1.17287e+06	1.16996e+06	1.18424e+06	1.29919e+06	1.29207e+06	1.28907e+06	1.26628e+06	1.12866e+06	1.15549e+06	1.34371e+06	1.35041e+06	1.79609e+06	1.76294e+06	1.17754e+06	1.31421e+06	1.3333e+06	1.33702e+06	1.4851e+06	1.53035e+06
Q5T200	Q5T200	ZC3HD_HUMAN	ZC3H13	Zinc finger CCCH domain-containing protein 13	863701	775696	782678	766657	799609	746856	858182	790275	732888	723968	641426	685717	752950	664479	743694	711566	314628	304813	711921	747744	505321	424399	768319	655107	940574	906223	1.01288e+06	974580	634736	746316	833049	905775	828883	807854	856445	848511
Q5T3F8	Q5T3F8	CSCL2_HUMAN	TMEM63B	CSC1-like protein 2	230135	243472	255432	244325	263979	300143	236940	219151	371349	350954	416236	431065	539354	540911	580428	542222	313090	311746	481086	449010	425099	440077	342939	501261	342610	347868	412451	391822	266536	267744	407326	417422	458822	532091	336897	391495
Q5T3I0	Q5T3I0;A0A0A0MRK1;E9PAV9;E9PPY4;F2Z3C6	GPTC4_HUMAN	GPATCH4	G patch domain-containing protein 4	1.13176e+06	1.16631e+06	1.38518e+06	1.38514e+06	1.7777e+06	1.787e+06	1.27253e+06	1.27156e+06	891504	885849	1.04855e+06	932451	662073	366409	701841	368238	816469	718077	1.01656e+06	914917	1.16641e+06	1.10936e+06	1.22595e+06	636225	869888	854035	921280	897763	805796	811544	770455	777117	837526	1.00091e+06	707139	853538
Q5T3J3	Q5T3J3	LRIF1_HUMAN	LRIF1	Ligand-dependent nuclear receptor-interacting factor 1	262070	181873	325859	351870	343491	353486	303229	341888	306424	325835	327307	335064	235775	275071	257040	259957	300056	350538	297964	274581	307043	262525	341446	339327	624806	739710	668458	540098	312460	401697	558402	615491	534199	515951	598576	437756
Q5T440	Q5T440	CAF17_HUMAN	IBA57	Putative transferase CAF17, mitochondrial	2.34818e+06	2.31004e+06	2.21953e+06	2.29807e+06	2.34776e+06	2.1423e+06	2.2409e+06	2.25275e+06	3.16375e+06	3.05513e+06	2.42515e+06	2.40569e+06	2.77048e+06	2.65884e+06	2.80783e+06	2.76903e+06	3.02199e+06	2.90148e+06	2.86849e+06	2.94734e+06	2.66151e+06	2.73832e+06	2.70067e+06	2.70053e+06	2.37324e+06	2.42913e+06	2.53497e+06	2.49197e+06	1.94191e+06	1.88841e+06	2.5578e+06	2.65109e+06	2.78006e+06	2.75256e+06	2.15164e+06	2.23426e+06
Q5T4S7	Q5T4S7	UBR4_HUMAN	UBR4	E3 ubiquitin-protein ligase UBR4	2.27154e+07	2.24028e+07	2.17748e+07	2.17654e+07	2.016e+07	1.96638e+07	2.04887e+07	2.0666e+07	2.17791e+07	2.15466e+07	2.32466e+07	2.32743e+07	2.31728e+07	2.31518e+07	2.24311e+07	2.26526e+07	1.99695e+07	1.9752e+07	2.05188e+07	2.05216e+07	1.97129e+07	1.95724e+07	1.86988e+07	2.24083e+07	1.88258e+07	1.91689e+07	1.92846e+07	1.92728e+07	2.09317e+07	2.07171e+07	2.05727e+07	2.01434e+07	2.12186e+07	2.07744e+07	2.06796e+07	2.07267e+07
Q5T5C0	Q5T5C0;A0A9L9PXY2;A0A9L9PY07;H0Y332	STXB5_HUMAN	STXBP5	Syntaxin-binding protein 5	743493	722797	740312	766469	570640	635094	764091	805982	723707	668905	783816	684144	783831	864400	792913	742610	765355	750590	963040	1.01029e+06	700060	712151	720914	843860	385110	444814	438347	494785	272945	277047	400067	410313	434629	440127	349985	461391
Q5T653	Q5T653	RM02_HUMAN	MRPL2	Large ribosomal subunit protein uL2m	3.62764e+06	3.52857e+06	2.74562e+06	2.48306e+06	3.64212e+06	3.40673e+06	2.83638e+06	2.70348e+06	3.32517e+06	3.15629e+06	2.47924e+06	2.7204e+06	2.7698e+06	2.7153e+06	2.64815e+06	2.69922e+06	3.71546e+06	3.4168e+06	3.35285e+06	3.89254e+06	3.31828e+06	3.72978e+06	3.39071e+06	2.47944e+06	2.19924e+06	2.40136e+06	2.05208e+06	1.92657e+06	1.26944e+06	1.83643e+06	2.50777e+06	2.26816e+06	2.32544e+06	2.40265e+06	1.6631e+06	2.07014e+06
Q5T6F2	Q5T6F2;A0A8C8MQ70;H0YDN2	UBAP2_HUMAN	UBAP2	Ubiquitin-associated protein 2	4.48341e+06	4.39237e+06	5.52163e+06	5.59357e+06	5.92041e+06	5.94287e+06	5.2566e+06	5.26465e+06	3.97742e+06	4.01873e+06	4.05421e+06	4.04495e+06	3.25521e+06	3.29168e+06	3.29041e+06	3.31167e+06	4.18253e+06	4.2657e+06	4.59726e+06	4.59503e+06	4.84197e+06	4.76422e+06	4.91236e+06	3.39645e+06	4.33093e+06	4.30986e+06	4.71558e+06	4.7895e+06	4.36238e+06	4.24263e+06	4.33098e+06	4.46866e+06	4.77872e+06	4.83347e+06	4.57333e+06	4.53525e+06
Q5T6V5	Q5T6V5;Q5T6V7	QNG1_HUMAN	QNG1	Queuosine 5'-phosphate N-glycosylase/hydrolase	9.71883e+06	9.76478e+06	7.03822e+06	6.89992e+06	7.60859e+06	6.76619e+06	5.70722e+06	6.30873e+06	9.90155e+06	9.90906e+06	1.13586e+07	1.15987e+07	9.63374e+06	9.30535e+06	8.89207e+06	9.04951e+06	8.12929e+06	7.74162e+06	7.91457e+06	7.08956e+06	5.93546e+06	5.96713e+06	5.95817e+06	9.05573e+06	1.36526e+07	1.34887e+07	1.14242e+07	1.11433e+07	1.05492e+07	1.1274e+07	1.11452e+07	1.11603e+07	1.17647e+07	1.11203e+07	1.09556e+07	1.0843e+07
Q5T749	Q5T749	KPRP_HUMAN	KPRP	Keratinocyte proline-rich protein		214858		153355	397789	388117		168050			297319	302927		189671		168223	121730	158537	159252		174029				138619			242806			175119	207867	187932	238655	558378	568001
